Wavelength (nm)	Dilution Corrected Absorbance
230	0.269647
233	0.2286196
236	0.2021026
239	0.1816659
242	0.1686936
245	0.1613683
248	0.1595794
251	0.1624109
254	0.1675782
257	0.1749864
260	0.1829461
263	0.1906605
266	0.1957569
269	0.1966167
272	0.1930081
275	0.1857876
278	0.1759934
281	0.1624126
284	0.1468549
287	0.1316571
290	0.1180958
293	0.1079273
296	0.09965278
299	0.09295482
302	0.08747874
305	0.0825468
308	0.07828499
311	0.07461754
314	0.07120474
317	0.0684831
320	0.06621787
323	0.06433357
326	0.06273591
329	0.06137847
332	0.06007505
335	0.05884644
338	0.05761522
341	0.05629836
344	0.05488362
347	0.05337109
350	0.05171766
353	0.04983748
356	0.04780068
359	0.04568998
362	0.04329729
365	0.04080274
368	0.03813992
371	0.0353964
374	0.03254236
377	0.02984336
380	0.02737094
383	0.02506697
386	0.02283746
389	0.02081638
392	0.01907149
395	0.0175391
398	0.01634272
401	0.01528188
404	0.01436365
407	0.01357552
410	0.01290409
413	0.01234143
416	0.01182209
419	0.01143565
422	0.01108456
425	0.01075449
428	0.01043288
431	0.01012612
434	0.009876828
437	0.009631719
440	0.009389516
443	0.009163539
446	0.008941564
449	0.008733758
452	0.008546065
455	0.008366975
458	0.008231505
461	0.008067405
464	0.00787317
467	0.007731501
470	0.007569253
473	0.007370384
476	0.007195695
479	0.007001366
482	0.006825415
485	0.006629193
488	0.006440191
491	0.006263677
494	0.006090794
497	0.005878397
500	0.005693789
503	0.005524202
506	0.005319109
509	0.005202327
512	0.004993422
515	0.004831178
518	0.004641414
521	0.004463969
524	0.00433013
527	0.004171469
530	0.003980283
533	0.003859564
536	0.003689786
539	0.003569363
542	0.003445562
545	0.003364244
548	0.003272898
551	0.003170289
554	0.003077508
557	0.002978803
560	0.002913212
563	0.002822113
566	0.002727081
569	0.002676374
572	0.002589617
575	0.002524415
578	0.002490639
581	0.002353053
584	0.002328546
587	0.002274793
590	0.002250003
593	0.002190678
596	0.002186752
599	0.002081804
602	0.002027419
605	0.001986511
608	0.001915285
611	0.001889295
614	0.001853444
617	0.001804864
620	0.00175721
623	0.001753778
626	0.001747903
629	0.001743296
632	0.001667101
635	0.001625079
638	0.001533882
641	0.001501019
644	0.001488363
647	0.001481561
650	0.001463903
653	0.001415328
656	0.00132645
659	0.001294166
662	0.001301328
665	0.001337664
668	0.001309865
671	0.001308728
674	0.001239929
677	0.001223795
680	0.001170744
683	0.001115509
686	0.001153179
689	0.001161153
692	0.001137835
695	0.001080541
698	0.001146207
701	0.001193622
704	0.001200687
707	0.001204509
710	0.001150218
713	0.001049562
716	0.0009684534
719	0.0008984979
722	0.0008089842
725	0.0008080415
728	0.0008508332
731	0.0008919788
734	0.0009065316
737	0.0007850716
740	0.0007532222
743	0.0007641111
746	0.0007551055
749	0.0007638371
752	0.0008334167
755	0.0008013074
758	0.0008357129
761	0.0008770867
764	0.000930167
767	0.0009934036
770	0.001055168
773	0.001105073
776	0.001146851
779	0.001200762
782	0.001170146
785	0.001215648
788	0.00121762
791	0.001194953
794	0.001213258
797	0.001242082
800	0.001167458
