[Header]	
System	9 mL TOC-L with TNM	
S/W Version	1.00	
User		
Date/Time	2/2/2024 2:43:43 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/Sparge Kit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	NPOC	CKSTD_0.5ppmC	Untitled					0.6696		mg/L	81	1/31/2024 12:43:40 PM	
Unknown	NPOC	CKSTD_0.5ppmC	Untitled					0.6316		mg/L	82	1/31/2024 1:02:11 PM	
Unknown	NPOC	CKSTD_0.5ppmC	Untitled					0.5768		mg/L	83	1/31/2024 1:17:40 PM	
Unknown	NPOC	CondBlank1	Untitled					0.06726		mg/L	1	1/31/2024 1:31:16 PM	
Unknown	NPOC	CondBlank2	Untitled					0.1082		mg/L	2	1/31/2024 1:47:19 PM	
Unknown	NPOC	CondBlank3	Untitled					0.1677		mg/L	3	1/31/2024 2:03:59 PM	
Unknown	NPOC	CondBlank4	Untitled					0.07581		mg/L	84	1/31/2024 2:55:57 PM	
Unknown	NPOC	CKSTD_0.5ppm	Untitled					0.5696		mg/L	85	1/31/2024 3:14:36 PM	
Unknown	NPOC	CKSTD_0.5ppm	Untitled					0.5649		mg/L	86	1/31/2024 3:30:17 PM	
Unknown	NPOC	CondBlank5	Untitled					0.1430		mg/L	87	1/31/2024 3:46:37 PM	
Unknown	NPOC	CondBlank6	Untitled					0.1140		mg/L	88	1/31/2024 4:30:30 PM	
Standard	NPOC	STD_0-5ppmNPOC	Untitled					5.000		mg/L	4, 5, 6, 7, 8, 9, 10	1/31/2024 6:44:54 PM	
Unknown	NPOC	Blank1	Untitled					0.1420		mg/L	13	1/31/2024 6:59:16 PM	
Unknown	NPOC	CKSTD1_1ppmC	Untitled					1.178		mg/L	14	1/31/2024 7:18:26 PM	
Unknown	NPOC	Blank2	Untitled					0.2248		mg/L	15	1/31/2024 7:33:04 PM	
Unknown	NPOC	TMP_O.A.1_EXP	Untitled					9.104		mg/L	16	1/31/2024 7:50:05 PM	
Unknown	NPOC	TMP_O.C.3_EXP	Untitled					8.570		mg/L	17	1/31/2024 8:06:47 PM	
Unknown	NPOC	TMP_1.A.2_EXP	Untitled					7.732		mg/L	18	1/31/2024 8:23:57 PM	
Unknown	NPOC	TMP_1.A.1_EXP	Untitled					14.02		mg/L	19	1/31/2024 8:44:37 PM	
Unknown	NPOC	TMP_5.C.2_EXP	Untitled					11.89		mg/L	20	1/31/2024 9:01:29 PM	
Unknown	NPOC	TMP_0.C.1_EXP	Untitled					7.759		mg/L	21	1/31/2024 9:18:33 PM	
Unknown	NPOC	TMP_0.A.3_EXP	Untitled					8.741		mg/L	22	1/31/2024 9:35:43 PM	
Unknown	NPOC	TMP_1.B.2_EXP	Untitled					9.539		mg/L	23	1/31/2024 9:52:26 PM	
Unknown	NPOC	TMP_1.B.1_EXP	Untitled					10.24		mg/L	24	1/31/2024 10:09:23 PM	
Unknown	NPOC	TMP_5.B.2_EXP	Untitled					11.77		mg/L	25	1/31/2024 10:26:44 PM	
Unknown	NPOC	Blank3	Untitled					0.2186		mg/L	26	1/31/2024 10:41:15 PM	
Unknown	NPOC	CKSTD2_1ppmC	Untitled					1.156		mg/L	27	1/31/2024 11:00:19 PM	
Unknown	NPOC	Blank4	Untitled					0.2700		mg/L	28	1/31/2024 11:17:31 PM	
Unknown	NPOC	TMP_0.B.1_EXP	Untitled					8.412		mg/L	29	1/31/2024 11:34:12 PM	
