[Header]	
System	TOC-L w TNM 9mL MULTIPLE INJ	
S/W Version	1.00	
User		
Date/Time	10/23/2023 1:15:43 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	NPOC/TN	CondBlank1	Untitled					0.000	0.000	mg/L	1	9/27/2023 11:14:17 AM	
Unknown	NPOC/TN	CondBlank2	Untitled					0.000	0.000	mg/L	2	9/27/2023 11:29:05 AM	
Unknown	NPOC/TN	CondBlank3	Untitled					0.000	0.000	mg/L	3	9/27/2023 11:46:53 AM	
Standard	NPOC	STD_0-100ppmNPOC	Untitled					100.0		mg/L	4, 5, 6, 7, 8, 9, 10, 11, 12, 13	9/27/2023 2:57:39 PM	
Standard	TN	STD_0-5ppmTN	Untitled						5.000	mg/L	14, 15, 16, 17, 18, 19, 20	9/27/2023 4:53:06 PM	
Unknown	NPOC/TN	Blank1	Untitled					0.1552	0.03032	mg/L	21	9/27/2023 5:24:59 PM	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled					1.040	0.9607	mg/L	22	9/27/2023 5:45:37 PM	
Unknown	NPOC/TN	Blank2	Untitled					0.2173	0.03049	mg/L	23	9/27/2023 6:02:55 PM	
Unknown	NPOC/TN	100.A.2	Untitled					3.501	0.8682	mg/L	24	9/27/2023 7:33:55 PM	
Unknown	NPOC/TN	100.B.1	Untitled					8.141	2.358	mg/L	25	9/27/2023 7:51:48 PM	
Unknown	NPOC/TN	100.C.2	Untitled					3.996	0.9356	mg/L	26	9/27/2023 8:12:24 PM	
Unknown	NPOC/TN	100.C.1	Untitled					8.606	2.337	mg/L	27	9/27/2023 8:30:21 PM	
Unknown	NPOC/TN	100.B.2	Untitled					3.786	0.7963	mg/L	28	9/27/2023 8:52:13 PM	
Unknown	NPOC/TN	100.A.1	Untitled					8.131	2.383	mg/L	29	9/27/2023 9:09:41 PM	
Unknown	NPOC/TN	25.A.1	Untitled					7.645	1.897	mg/L	30	9/27/2023 9:27:01 PM	
Unknown	NPOC/TN	25.B.2	Untitled					3.751	0.3443	mg/L	31	9/27/2023 9:47:01 PM	
Unknown	NPOC/TN	25.C.2	Untitled					4.091	0.3740	mg/L	32	9/27/2023 10:07:05 PM	
Unknown	NPOC/TN	25.C.1	Untitled					6.962	1.758	mg/L	33	9/27/2023 10:24:40 PM	
Unknown	NPOC/TN	Blank3	Untitled					0.2413	0.02682	mg/L	34	9/27/2023 10:39:25 PM	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled					1.387	0.9470	mg/L	35	9/27/2023 11:02:21 PM	
Unknown	NPOC/TN	25.B.1	Untitled					6.757	1.698	mg/L	36	9/27/2023 11:19:24 PM	
Unknown	NPOC/TN	25.A.2	Untitled					4.026	0.3802	mg/L	37	9/27/2023 11:39:26 PM	
Unknown	NPOC/TN	5.A.1	Untitled					5.171	1.223	mg/L	38	9/28/2023 12:01:52 AM	
Unknown	NPOC/TN	5.B.1	Untitled					6.608	1.414	mg/L	39	9/28/2023 12:22:54 AM	
Unknown	NPOC/TN	5.C.1	Untitled					5.010	1.231	mg/L	40	9/28/2023 12:43:57 AM	
Unknown	NPOC/TN	5.B.2	Untitled					12.87	0.7838	mg/L	41	9/28/2023 1:07:24 AM	
Unknown	NPOC/TN	5.A.2	Untitled					13.65	0.7576	mg/L	42	9/28/2023 1:34:34 AM	
Unknown	NPOC/TN	5.C.2	Untitled					13.78	0.7994	mg/L	43	9/28/2023 1:57:45 AM	
Unknown	NPOC/TN	1.C.1	Untitled					6.101	0.8303	mg/L	44	9/28/2023 2:20:07 AM	
Unknown	NPOC/TN	1.B.1	Untitled					5.331	0.8741	mg/L	45	9/28/2023 2:40:28 AM	
Unknown	NPOC/TN	Blank4	Untitled					0.3110	0.03977	mg/L	46	9/28/2023 2:57:41 AM	
